Date,Item,Quantity,Unit Price,Total Price,Payment Method,Customer Type,Loyalty Member,Order Type,Tip Amount,Discount Applied,Discount Amount,Barista Name,Prep Time (min),Category,Sub-Category,Weather,Event Day,Gift Card Used,Mobile App Order,Month
6/05/2025,Iced Latte,3,5,14.37,Cash,New,No,Dine-In,0.02,Yes,0.65,Sam,4,Drink,Cold Drink,Cloudy,No,Yes,No,2025-05
6/05/2025,Muffin,1,2.75,1.46,Credit Card,New,Yes,Takeaway,0.16,Yes,1.45,Sam,4,Food,Pastry,Cloudy,No,No,No,2025-05
6/05/2025,Americano,3,3.5,9.21,Mobile Pay,Regular,No,Dine-In,0.57,Yes,1.86,Alex,3,Drink,Hot Drink,Sunny,No,Yes,No,2025-05
6/05/2025,Americano,2,3.5,8.87,Cash,Regular,Yes,Dine-In,1.87,No,0,Alex,7,Drink,Hot Drink,Cloudy,No,No,No,2025-05
6/05/2025,Muffin,1,2.75,3.28,Credit Card,Regular,Yes,Delivery,1.31,Yes,0.78,Sam,3,Food,Pastry,Rainy,No,Yes,Yes,2025-05
6/05/2025,Iced Latte,1,5,3.7,Cash,Regular,Yes,Takeaway,0.62,Yes,1.92,Jamie,7,Drink,Cold Drink,Rainy,No,No,No,2025-05
6/05/2025,Iced Latte,3,5,16.43,Cash,Regular,No,Delivery,1.43,No,0,Jamie,3,Drink,Cold Drink,Rainy,No,No,No,2025-05
6/05/2025,Americano,1,3.5,4.68,Mobile Pay,New,No,Takeaway,1.18,No,0,Sam,3,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-05
6/05/2025,Espresso,2,3,5.14,Cash,Regular,No,Dine-In,0.79,Yes,1.65,Alex,6,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
6/05/2025,Flat White,1,4.25,2.75,Mobile Pay,New,Yes,Takeaway,0.34,Yes,1.84,Alex,7,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-05
6/05/2025,Espresso,2,3,4.46,Cash,New,No,Delivery,0.25,Yes,1.79,Alex,5,Drink,Hot Drink,Rainy,No,No,Yes,2025-05
6/05/2025,Americano,1,3.5,4.79,Mobile Pay,Regular,Yes,Takeaway,1.29,No,0,Sam,7,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
6/05/2025,Espresso,2,3,7.61,Mobile Pay,New,Yes,Delivery,1.61,No,0,Alex,4,Drink,Hot Drink,Rainy,No,No,Yes,2025-05
6/05/2025,Latte,3,4.5,15.46,Cash,Regular,Yes,Delivery,1.96,No,0,Jamie,5,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-05
6/05/2025,Chai Latte,2,4.75,8.9,Mobile Pay,Regular,Yes,Takeaway,1.16,Yes,1.76,Alex,6,Drink,Hot Drink,Rainy,No,No,Yes,2025-05
6/05/2025,Muffin,2,2.75,5.61,Credit Card,Regular,Yes,Delivery,0.11,No,0,Jamie,4,Food,Pastry,Cloudy,No,Yes,Yes,2025-05
6/05/2025,Americano,3,3.5,11,Credit Card,Regular,No,Dine-In,0.5,No,0,Sam,2,Drink,Hot Drink,Rainy,No,No,No,2025-05
6/05/2025,Muffin,1,2.75,3.63,Cash,New,Yes,Dine-In,0.88,No,0,Jamie,2,Food,Pastry,Sunny,No,Yes,No,2025-05
6/05/2025,Flat White,1,4.25,3.97,Credit Card,Regular,No,Dine-In,0.34,Yes,0.62,Sam,5,Drink,Hot Drink,Sunny,Yes,No,No,2025-05
6/05/2025,Chai Latte,1,4.75,5.58,Cash,Regular,Yes,Takeaway,0.83,No,0,Sam,4,Drink,Hot Drink,Rainy,No,No,No,2025-05
6/05/2025,Latte,1,4.5,5.64,Credit Card,Regular,Yes,Dine-In,1.88,Yes,0.74,Alex,4,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-05
6/05/2025,Muffin,2,2.75,4.02,Cash,New,No,Delivery,0.5,Yes,1.98,Jamie,2,Food,Pastry,Cloudy,No,Yes,Yes,2025-05
6/05/2025,Flat White,2,4.25,9.33,Mobile Pay,New,Yes,Delivery,0.83,No,0,Sam,2,Drink,Hot Drink,Cloudy,No,No,Yes,2025-05
6/05/2025,Latte,3,4.5,12.46,Credit Card,New,Yes,Dine-In,0.46,Yes,1.5,Sam,6,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-05
6/05/2025,Croissant,3,3,10.41,Credit Card,New,Yes,Delivery,1.41,No,0,Alex,6,Food,Pastry,Cloudy,No,No,No,2025-05
6/05/2025,Mocha,3,4.75,15.23,Cash,New,No,Takeaway,0.98,No,0,Sam,3,Drink,Hot Drink,Sunny,No,No,No,2025-05
6/05/2025,Espresso,3,3,9.98,Credit Card,New,No,Dine-In,1.96,Yes,0.98,Jamie,2,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-05
6/05/2025,Latte,3,4.5,13.42,Credit Card,New,Yes,Takeaway,1.53,Yes,1.61,Jamie,5,Drink,Hot Drink,Rainy,No,No,Yes,2025-05
6/05/2025,Americano,2,3.5,7.02,Cash,Regular,No,Takeaway,1.31,Yes,1.29,Jamie,3,Drink,Hot Drink,Rainy,No,No,No,2025-05
6/05/2025,Cold Brew,2,5,10.72,Cash,Regular,No,Delivery,0.72,No,0,Jamie,4,Drink,Cold Drink,Sunny,No,Yes,No,2025-05
6/05/2025,Americano,3,3.5,10.89,Mobile Pay,Regular,No,Delivery,0.39,No,0,Sam,3,Drink,Hot Drink,Rainy,No,No,Yes,2025-05
6/05/2025,Chai Latte,3,4.75,15.56,Mobile Pay,Regular,Yes,Dine-In,1.31,No,0,Alex,2,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-05
6/05/2025,Bagel,3,2.5,6.29,Credit Card,Regular,Yes,Takeaway,0.18,Yes,1.39,Sam,3,Food,Sandwich,Sunny,No,No,Yes,2025-05
6/05/2025,Mocha,1,4.75,5.12,Credit Card,New,Yes,Takeaway,0.37,No,0,Alex,7,Drink,Hot Drink,Rainy,Yes,No,No,2025-05
6/05/2025,Chai Latte,1,4.75,5.2,Cash,New,Yes,Dine-In,1.24,Yes,0.79,Jamie,3,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
6/05/2025,Muffin,2,2.75,5.29,Mobile Pay,Regular,No,Takeaway,0.85,Yes,1.06,Sam,3,Food,Pastry,Sunny,No,No,Yes,2025-05
6/05/2025,Bagel,3,2.5,9.34,Mobile Pay,New,No,Takeaway,1.84,No,0,Alex,6,Food,Sandwich,Sunny,No,No,Yes,2025-05
6/05/2025,Espresso,2,3,6.08,Credit Card,Regular,Yes,Delivery,1.84,Yes,1.76,Sam,7,Drink,Hot Drink,Sunny,No,No,No,2025-05
6/05/2025,Latte,3,4.5,14.42,Mobile Pay,Regular,No,Dine-In,0.92,No,0,Jamie,5,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-05
6/05/2025,Flat White,3,4.25,13.05,Credit Card,Regular,Yes,Takeaway,1.38,Yes,1.08,Sam,2,Drink,Hot Drink,Cloudy,No,Yes,No,2025-05
6/05/2025,Muffin,3,2.75,8.09,Mobile Pay,Regular,No,Delivery,0.43,Yes,0.59,Sam,6,Food,Pastry,Rainy,No,Yes,Yes,2025-05
7/05/2025,Flat White,2,4.25,10.34,Cash,New,No,Takeaway,1.84,No,0,Jamie,6,Drink,Hot Drink,Rainy,No,No,No,2025-05
7/05/2025,Latte,3,4.5,13.76,Cash,Regular,Yes,Delivery,1.59,Yes,1.33,Sam,7,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-05
7/05/2025,Croissant,2,3,5.83,Cash,New,Yes,Dine-In,0.56,Yes,0.73,Sam,6,Food,Pastry,Sunny,No,No,Yes,2025-05
7/05/2025,Iced Latte,1,5,3.99,Cash,New,Yes,Delivery,0.46,Yes,1.47,Alex,3,Drink,Cold Drink,Cloudy,No,No,No,2025-05
7/05/2025,Mocha,1,4.75,3.44,Mobile Pay,New,No,Takeaway,0.06,Yes,1.37,Alex,7,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-05
7/05/2025,Flat White,3,4.25,14.35,Mobile Pay,Regular,Yes,Delivery,1.6,No,0,Sam,2,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-05
7/05/2025,Croissant,1,3,1.81,Mobile Pay,Regular,Yes,Delivery,0.21,Yes,1.4,Sam,2,Food,Pastry,Rainy,No,No,No,2025-05
7/05/2025,Espresso,2,3,7.5,Credit Card,New,No,Takeaway,1.5,No,0,Jamie,4,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
7/05/2025,Chai Latte,3,4.75,14.25,Cash,Regular,Yes,Dine-In,1.57,Yes,1.57,Sam,3,Drink,Hot Drink,Sunny,No,Yes,No,2025-05
7/05/2025,Cappuccino,2,4.25,9.57,Cash,New,No,Takeaway,1.07,No,0,Jamie,7,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-05
7/05/2025,Latte,2,4.5,9.91,Credit Card,New,No,Takeaway,1.71,Yes,0.8,Alex,7,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-05
7/05/2025,Muffin,1,2.75,3.13,Mobile Pay,Regular,Yes,Dine-In,1.33,Yes,0.95,Alex,2,Food,Pastry,Sunny,No,No,Yes,2025-05
7/05/2025,Cold Brew,3,5,14.03,Mobile Pay,Regular,No,Dine-In,0.86,Yes,1.83,Jamie,7,Drink,Cold Drink,Sunny,No,Yes,Yes,2025-05
7/05/2025,Muffin,1,2.75,1.74,Cash,Regular,No,Delivery,0.37,Yes,1.38,Sam,4,Food,Pastry,Sunny,No,Yes,Yes,2025-05
7/05/2025,Iced Latte,3,5,13.88,Cash,New,Yes,Takeaway,0.22,Yes,1.34,Jamie,2,Drink,Cold Drink,Rainy,No,No,Yes,2025-05
7/05/2025,Latte,3,4.5,15.18,Cash,New,No,Delivery,1.68,No,0,Alex,4,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-05
7/05/2025,Mocha,2,4.75,10.64,Credit Card,Regular,Yes,Delivery,1.84,Yes,0.7,Alex,2,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
7/05/2025,Muffin,3,2.75,7.24,Credit Card,Regular,Yes,Dine-In,0.22,Yes,1.23,Alex,7,Food,Pastry,Rainy,No,No,No,2025-05
7/05/2025,Latte,3,4.5,13.73,Cash,Regular,No,Dine-In,0.76,Yes,0.53,Jamie,5,Drink,Hot Drink,Sunny,No,No,No,2025-05
7/05/2025,Flat White,3,4.25,14.57,Credit Card,New,No,Delivery,1.82,No,0,Alex,2,Drink,Hot Drink,Cloudy,No,No,Yes,2025-05
7/05/2025,Flat White,2,4.25,8.76,Mobile Pay,Regular,No,Dine-In,1.54,Yes,1.28,Alex,4,Drink,Hot Drink,Sunny,No,Yes,No,2025-05
7/05/2025,Mocha,1,4.75,4.99,Credit Card,Regular,No,Delivery,1.59,Yes,1.35,Jamie,5,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
7/05/2025,Cold Brew,1,5,5.18,Cash,New,No,Delivery,0.18,No,0,Alex,2,Drink,Cold Drink,Cloudy,No,Yes,Yes,2025-05
7/05/2025,Croissant,2,3,6.22,Credit Card,New,No,Dine-In,0.22,No,0,Jamie,3,Food,Pastry,Rainy,No,No,Yes,2025-05
7/05/2025,Muffin,2,2.75,5.44,Credit Card,Regular,No,Takeaway,1.35,Yes,1.41,Alex,4,Food,Pastry,Rainy,No,No,No,2025-05
7/05/2025,Croissant,3,3,8.12,Mobile Pay,New,No,Takeaway,0.21,Yes,1.09,Alex,6,Food,Pastry,Sunny,No,No,No,2025-05
7/05/2025,Latte,1,4.5,4.32,Credit Card,Regular,No,Takeaway,0.51,Yes,0.69,Alex,7,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-05
7/05/2025,Flat White,2,4.25,8.18,Credit Card,Regular,Yes,Takeaway,1.04,Yes,1.36,Jamie,5,Drink,Hot Drink,Sunny,Yes,Yes,Yes,2025-05
7/05/2025,Muffin,1,2.75,2.69,Mobile Pay,Regular,Yes,Delivery,1.55,Yes,1.61,Sam,7,Food,Pastry,Rainy,No,No,No,2025-05
7/05/2025,Croissant,1,3,3.91,Credit Card,Regular,No,Delivery,0.91,No,0,Sam,6,Food,Pastry,Rainy,No,No,Yes,2025-05
7/05/2025,Cold Brew,2,5,10.7,Credit Card,New,No,Delivery,1.35,Yes,0.65,Alex,6,Drink,Cold Drink,Sunny,No,No,No,2025-05
7/05/2025,Chai Latte,1,4.75,4.92,Cash,Regular,Yes,Dine-In,1.64,Yes,1.47,Alex,6,Drink,Hot Drink,Cloudy,No,No,Yes,2025-05
7/05/2025,Latte,2,4.5,10.37,Mobile Pay,New,Yes,Takeaway,1.37,No,0,Sam,2,Drink,Hot Drink,Sunny,Yes,Yes,Yes,2025-05
7/05/2025,Muffin,3,2.75,10,Cash,New,Yes,Dine-In,1.75,No,0,Sam,2,Food,Pastry,Rainy,No,No,Yes,2025-05
7/05/2025,Chai Latte,3,4.75,14.47,Mobile Pay,Regular,No,Takeaway,1.01,Yes,0.79,Jamie,3,Drink,Hot Drink,Cloudy,No,Yes,No,2025-05
7/05/2025,Latte,3,4.5,13.35,Credit Card,New,No,Dine-In,0.9,Yes,1.05,Alex,6,Drink,Hot Drink,Rainy,No,No,Yes,2025-05
7/05/2025,Espresso,2,3,4.27,Cash,Regular,Yes,Dine-In,0.24,Yes,1.97,Alex,2,Drink,Hot Drink,Cloudy,No,No,Yes,2025-05
7/05/2025,Flat White,3,4.25,13.6,Credit Card,Regular,No,Dine-In,0.85,No,0,Alex,7,Drink,Hot Drink,Rainy,No,No,Yes,2025-05
7/05/2025,Croissant,3,3,8.25,Cash,Regular,No,Takeaway,1.16,Yes,1.91,Jamie,2,Food,Pastry,Cloudy,No,Yes,Yes,2025-05
7/05/2025,Cold Brew,3,5,16.08,Credit Card,New,No,Dine-In,1.08,No,0,Alex,7,Drink,Cold Drink,Rainy,No,Yes,Yes,2025-05
7/05/2025,Cappuccino,2,4.25,9.7,Credit Card,New,Yes,Delivery,1.2,No,0,Jamie,7,Drink,Hot Drink,Sunny,Yes,No,No,2025-05
7/05/2025,Bagel,2,2.5,6.88,Cash,New,No,Takeaway,1.88,No,0,Alex,4,Food,Sandwich,Sunny,No,No,No,2025-05
7/05/2025,Cappuccino,2,4.25,8.52,Mobile Pay,Regular,Yes,Takeaway,1.56,Yes,1.54,Jamie,2,Drink,Hot Drink,Cloudy,No,No,No,2025-05
7/05/2025,Croissant,3,3,10.89,Cash,New,No,Dine-In,1.89,No,0,Jamie,4,Food,Pastry,Sunny,No,No,Yes,2025-05
7/05/2025,Flat White,3,4.25,13.14,Cash,New,No,Dine-In,0.39,No,0,Jamie,7,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
7/05/2025,Mocha,2,4.75,8.13,Mobile Pay,Regular,Yes,Delivery,0.2,Yes,1.57,Alex,7,Drink,Hot Drink,Sunny,No,Yes,No,2025-05
7/05/2025,Cappuccino,2,4.25,9.89,Credit Card,New,No,Dine-In,1.39,No,0,Jamie,3,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
8/05/2025,Muffin,3,2.75,10.06,Mobile Pay,New,No,Takeaway,1.81,No,0,Jamie,6,Food,Pastry,Sunny,No,No,No,2025-05
8/05/2025,Latte,2,4.5,10.78,Mobile Pay,New,No,Takeaway,1.78,No,0,Alex,4,Drink,Hot Drink,Sunny,No,No,Yes,2025-05
8/05/2025,Chai Latte,1,4.75,3.65,Credit Card,New,Yes,Dine-In,0.04,Yes,1.14,Alex,7,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-05
8/05/2025,Croissant,3,3,9.49,Mobile Pay,Regular,No,Dine-In,1.24,Yes,0.75,Alex,7,Food,Pastry,Rainy,No,Yes,Yes,2025-05
8/05/2025,Iced Latte,1,5,5.46,Credit Card,Regular,No,Delivery,1.53,Yes,1.07,Jamie,2,Drink,Cold Drink,Sunny,No,Yes,Yes,2025-05
8/05/2025,Chai Latte,1,4.75,5.05,Mobile Pay,Regular,Yes,Delivery,0.3,No,0,Jamie,7,Drink,Hot Drink,Sunny,No,No,Yes,2025-05
8/05/2025,Chai Latte,3,4.75,14.85,Mobile Pay,Regular,No,Takeaway,0.6,No,0,Sam,3,Drink,Hot Drink,Sunny,No,No,No,2025-05
8/05/2025,Iced Latte,2,5,9.19,Mobile Pay,Regular,Yes,Dine-In,0.18,Yes,0.99,Sam,5,Drink,Cold Drink,Sunny,No,Yes,No,2025-05
8/05/2025,Cold Brew,1,5,5.28,Mobile Pay,Regular,No,Delivery,0.28,No,0,Sam,3,Drink,Cold Drink,Cloudy,No,Yes,Yes,2025-05
8/05/2025,Espresso,1,3,4,Mobile Pay,Regular,No,Takeaway,1,No,0,Alex,3,Drink,Hot Drink,Cloudy,Yes,Yes,Yes,2025-05
8/05/2025,Iced Latte,1,5,4.02,Mobile Pay,New,Yes,Dine-In,0.24,Yes,1.22,Alex,3,Drink,Cold Drink,Sunny,No,Yes,Yes,2025-05
8/05/2025,Mocha,1,4.75,5.08,Mobile Pay,New,Yes,Delivery,0.33,No,0,Jamie,2,Drink,Hot Drink,Sunny,No,Yes,No,2025-05
8/05/2025,Bagel,3,2.5,8.3,Mobile Pay,New,Yes,Takeaway,0.8,No,0,Sam,6,Food,Sandwich,Cloudy,No,No,No,2025-05
8/05/2025,Muffin,1,2.75,3.36,Cash,Regular,No,Dine-In,1.24,Yes,0.63,Jamie,2,Food,Pastry,Rainy,No,No,No,2025-05
8/05/2025,Mocha,2,4.75,10.67,Cash,New,No,Delivery,1.17,No,0,Alex,2,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-05
8/05/2025,Flat White,3,4.25,14.48,Mobile Pay,Regular,No,Delivery,1.73,No,0,Sam,2,Drink,Hot Drink,Sunny,No,No,Yes,2025-05
8/05/2025,Muffin,3,2.75,8.2,Credit Card,New,No,Takeaway,1.64,Yes,1.69,Sam,3,Food,Pastry,Sunny,No,No,No,2025-05
8/05/2025,Croissant,2,3,4.5,Mobile Pay,Regular,Yes,Delivery,0.31,Yes,1.81,Alex,5,Food,Pastry,Rainy,No,Yes,Yes,2025-05
8/05/2025,Americano,1,3.5,5.42,Credit Card,Regular,No,Takeaway,1.92,No,0,Jamie,7,Drink,Hot Drink,Cloudy,No,No,No,2025-05
8/05/2025,Iced Latte,2,5,8.66,Cash,New,No,Dine-In,0.57,Yes,1.91,Jamie,4,Drink,Cold Drink,Sunny,No,No,Yes,2025-05
8/05/2025,Espresso,2,3,6.87,Credit Card,Regular,No,Delivery,0.87,No,0,Sam,2,Drink,Hot Drink,Cloudy,No,No,Yes,2025-05
8/05/2025,Muffin,1,2.75,3.13,Mobile Pay,New,Yes,Takeaway,0.93,Yes,0.55,Alex,2,Food,Pastry,Rainy,No,No,No,2025-05
8/05/2025,Mocha,3,4.75,15.18,Cash,New,Yes,Takeaway,0.93,No,0,Sam,6,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-05
8/05/2025,Americano,2,3.5,6.12,Cash,New,No,Dine-In,0.6,Yes,1.48,Alex,3,Drink,Hot Drink,Rainy,Yes,Yes,Yes,2025-05
8/05/2025,Croissant,2,3,6.86,Mobile Pay,New,No,Delivery,0.86,No,0,Alex,6,Food,Pastry,Rainy,No,Yes,Yes,2025-05
8/05/2025,Muffin,1,2.75,1.68,Mobile Pay,Regular,No,Dine-In,0.83,Yes,1.9,Jamie,2,Food,Pastry,Sunny,No,Yes,No,2025-05
8/05/2025,Latte,1,4.5,6.23,Mobile Pay,Regular,Yes,Delivery,1.73,No,0,Jamie,5,Drink,Hot Drink,Rainy,No,No,No,2025-05
8/05/2025,Chai Latte,1,4.75,3.51,Credit Card,New,No,Delivery,0.29,Yes,1.53,Sam,5,Drink,Hot Drink,Rainy,No,No,Yes,2025-05
8/05/2025,Espresso,2,3,4.77,Cash,Regular,Yes,Takeaway,0.11,Yes,1.34,Sam,2,Drink,Hot Drink,Sunny,Yes,No,Yes,2025-05
8/05/2025,Cappuccino,2,4.25,7.36,Mobile Pay,Regular,Yes,Dine-In,0.14,Yes,1.28,Sam,3,Drink,Hot Drink,Cloudy,No,No,No,2025-05
8/05/2025,Chai Latte,1,4.75,5.75,Mobile Pay,New,No,Dine-In,1,No,0,Alex,3,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
9/05/2025,Cold Brew,2,5,10.15,Cash,New,Yes,Takeaway,1.04,Yes,0.89,Alex,3,Drink,Cold Drink,Rainy,No,Yes,No,2025-05
9/05/2025,Americano,1,3.5,3.81,Cash,New,Yes,Dine-In,1.87,Yes,1.56,Sam,2,Drink,Hot Drink,Cloudy,Yes,No,No,2025-05
9/05/2025,Cold Brew,3,5,16.01,Cash,Regular,No,Takeaway,1.87,Yes,0.86,Jamie,5,Drink,Cold Drink,Rainy,Yes,Yes,Yes,2025-05
9/05/2025,Iced Latte,2,5,10.81,Cash,New,Yes,Takeaway,0.81,No,0,Alex,4,Drink,Cold Drink,Sunny,No,Yes,Yes,2025-05
9/05/2025,Mocha,3,4.75,15.39,Cash,New,No,Delivery,1.14,No,0,Alex,2,Drink,Hot Drink,Rainy,No,No,No,2025-05
9/05/2025,Mocha,1,4.75,4.25,Mobile Pay,Regular,Yes,Delivery,1.05,Yes,1.55,Alex,2,Drink,Hot Drink,Sunny,No,Yes,No,2025-05
9/05/2025,Cappuccino,3,4.25,13.76,Mobile Pay,New,No,Takeaway,1.01,No,0,Alex,2,Drink,Hot Drink,Sunny,No,No,No,2025-05
9/05/2025,Americano,2,3.5,6.76,Credit Card,New,Yes,Takeaway,0.47,Yes,0.71,Sam,7,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
9/05/2025,Flat White,1,4.25,4.65,Mobile Pay,New,Yes,Takeaway,1.63,Yes,1.23,Alex,2,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-05
9/05/2025,Chai Latte,3,4.75,13.33,Cash,Regular,No,Dine-In,0.6,Yes,1.52,Jamie,2,Drink,Hot Drink,Sunny,Yes,No,Yes,2025-05
9/05/2025,Muffin,2,2.75,4.1,Mobile Pay,Regular,Yes,Takeaway,0.24,Yes,1.64,Alex,2,Food,Pastry,Cloudy,No,No,Yes,2025-05
9/05/2025,Iced Latte,1,5,6.73,Credit Card,Regular,Yes,Dine-In,1.73,No,0,Jamie,4,Drink,Cold Drink,Cloudy,No,Yes,Yes,2025-05
9/05/2025,Mocha,1,4.75,5.26,Cash,Regular,Yes,Dine-In,0.51,No,0,Alex,4,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
9/05/2025,Cold Brew,1,5,4.18,Mobile Pay,New,No,Takeaway,0.04,Yes,0.86,Jamie,5,Drink,Cold Drink,Cloudy,No,No,Yes,2025-05
9/05/2025,Chai Latte,3,4.75,15.38,Credit Card,New,Yes,Dine-In,1.13,No,0,Jamie,5,Drink,Hot Drink,Rainy,No,No,Yes,2025-05
9/05/2025,Muffin,2,2.75,6.22,Credit Card,Regular,No,Delivery,1.89,Yes,1.17,Sam,7,Food,Pastry,Cloudy,No,No,No,2025-05
9/05/2025,Mocha,2,4.75,10.79,Mobile Pay,New,Yes,Dine-In,1.29,No,0,Alex,7,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
9/05/2025,Croissant,1,3,4.94,Credit Card,New,No,Takeaway,1.94,No,0,Alex,7,Food,Pastry,Rainy,No,Yes,No,2025-05
9/05/2025,Iced Latte,1,5,6.14,Cash,Regular,No,Takeaway,1.14,No,0,Sam,4,Drink,Cold Drink,Rainy,No,No,Yes,2025-05
9/05/2025,Chai Latte,1,4.75,5.57,Credit Card,Regular,No,Dine-In,0.82,No,0,Sam,2,Drink,Hot Drink,Sunny,No,No,Yes,2025-05
9/05/2025,Muffin,1,2.75,1.6,Cash,Regular,No,Dine-In,0.66,Yes,1.81,Jamie,2,Food,Pastry,Rainy,No,No,Yes,2025-05
9/05/2025,Croissant,2,3,7.92,Mobile Pay,Regular,No,Dine-In,1.92,No,0,Sam,6,Food,Pastry,Sunny,No,No,Yes,2025-05
9/05/2025,Iced Latte,3,5,15.06,Cash,New,No,Takeaway,1.35,Yes,1.29,Alex,4,Drink,Cold Drink,Rainy,No,No,No,2025-05
9/05/2025,Latte,3,4.5,14.51,Mobile Pay,New,No,Dine-In,1.01,No,0,Sam,4,Drink,Hot Drink,Rainy,No,No,Yes,2025-05
9/05/2025,Bagel,3,2.5,7.87,Cash,New,No,Delivery,0.37,No,0,Alex,4,Food,Sandwich,Rainy,No,No,No,2025-05
9/05/2025,Flat White,2,4.25,7.77,Cash,Regular,Yes,Dine-In,0.67,Yes,1.4,Jamie,6,Drink,Hot Drink,Sunny,No,No,Yes,2025-05
9/05/2025,Cold Brew,2,5,11.69,Cash,New,Yes,Dine-In,1.69,No,0,Sam,5,Drink,Cold Drink,Sunny,No,No,No,2025-05
9/05/2025,Croissant,1,3,4.05,Credit Card,Regular,No,Takeaway,1.05,No,0,Sam,6,Food,Pastry,Rainy,No,Yes,Yes,2025-05
9/05/2025,Croissant,3,3,9.27,Credit Card,Regular,Yes,Dine-In,0.83,Yes,0.56,Sam,3,Food,Pastry,Sunny,No,No,Yes,2025-05
9/05/2025,Bagel,2,2.5,6.78,Mobile Pay,Regular,No,Takeaway,1.78,No,0,Jamie,2,Food,Sandwich,Sunny,No,No,Yes,2025-05
9/05/2025,Latte,3,4.5,14.25,Cash,New,Yes,Takeaway,0.75,No,0,Alex,6,Drink,Hot Drink,Rainy,No,Yes,No,2025-05
9/05/2025,Latte,1,4.5,4.94,Credit Card,New,Yes,Delivery,0.44,No,0,Sam,3,Drink,Hot Drink,Sunny,No,No,No,2025-05
9/05/2025,Muffin,2,2.75,5.29,Mobile Pay,New,No,Delivery,0.8,Yes,1.01,Sam,3,Food,Pastry,Cloudy,No,No,Yes,2025-05
9/05/2025,Cappuccino,3,4.25,12.51,Mobile Pay,Regular,Yes,Dine-In,0.4,Yes,0.64,Jamie,7,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-05
9/05/2025,Americano,1,3.5,3.04,Mobile Pay,New,Yes,Takeaway,0.14,Yes,0.6,Sam,7,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-05
9/05/2025,Flat White,1,4.25,4.19,Mobile Pay,Regular,No,Dine-In,1.26,Yes,1.32,Sam,2,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-05
9/05/2025,Muffin,2,2.75,5.04,Cash,Regular,No,Takeaway,1.32,Yes,1.78,Sam,4,Food,Pastry,Rainy,No,Yes,No,2025-05
9/05/2025,Latte,3,4.5,13.58,Credit Card,Regular,No,Dine-In,1.05,Yes,0.97,Sam,5,Drink,Hot Drink,Sunny,No,No,No,2025-05
9/05/2025,Espresso,3,3,9.08,Mobile Pay,Regular,No,Takeaway,1.11,Yes,1.03,Alex,7,Drink,Hot Drink,Sunny,No,No,No,2025-05
9/05/2025,Mocha,2,4.75,11.36,Credit Card,Regular,Yes,Takeaway,1.86,No,0,Jamie,5,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-05
9/05/2025,Americano,3,3.5,10.9,Cash,New,Yes,Dine-In,1.82,Yes,1.42,Sam,6,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-05
9/05/2025,Bagel,1,2.5,4.11,Credit Card,New,Yes,Takeaway,1.61,No,0,Alex,2,Food,Sandwich,Rainy,No,No,No,2025-05
9/05/2025,Iced Latte,1,5,3.27,Cash,Regular,Yes,Takeaway,0.11,Yes,1.84,Jamie,4,Drink,Cold Drink,Sunny,No,No,No,2025-05
9/05/2025,Bagel,1,2.5,1.72,Cash,Regular,No,Delivery,0.49,Yes,1.27,Jamie,2,Food,Sandwich,Cloudy,No,Yes,Yes,2025-05
9/05/2025,Cold Brew,2,5,10.15,Credit Card,New,Yes,Takeaway,0.99,Yes,0.84,Alex,5,Drink,Cold Drink,Sunny,No,No,Yes,2025-05
